document	topic	gamma
261_1832	5	0.004901960784313725
262_1833	5	0.12051282051282051
263_1836	5	0.013227513227513227
264_1835	5	0.32094594594594594
265_1834	5	0.09693877551020408
266-1_1834	5	0.003355704697986577
266-2_1834	5	0.029891304347826088
267_1830	5	0.01968503937007874
269_1827	5	0.02
270_1829	5	0.5346153846153846
271-1_1833	5	0.2363013698630137
271-2_1833	5	0.0078125
272_1839	5	0.005747126436781609
273-1_1838	5	0.003968253968253968
273-2_1838	5	0.10431654676258993
273-3_1838	5	0.08984375
273-4_1838	5	0.03794642857142857
274_1837	5	0.2231012658227848
275_1839	5	0.2292576419213974
276-1_1825	5	0.19791666666666666
276-2_1825	5	0.025362318840579712
276-3_1825	5	0.06170212765957447
278_1827	5	0.014344262295081968
279_1827	5	0.05152671755725191
28_1841	5	0.27941176470588236
280_1839	5	0.0029411764705882353
281-1_1828	5	0.005319148936170213
281-2_1828	5	0.012
282-1_1828	5	0.12135922330097088
282-2_1828	5	0.14347826086956522
282-3_1828	5	0.3026315789473684
282-4_1828	5	0.23267326732673269
282-5_1828	5	0.2442528735632184
29_1841	5	0.09191176470588236
3_1840	5	0.003816793893129771
30_1841	5	0.04929577464788732
31-1_1841	5	0.5109289617486339
31-2_1841	5	0.3503787878787879
32_1841	5	0.0641025641025641
33_1841	5	0.09027777777777778
34_1841	5	0.016778523489932886
3463_1824	5	0.0034482758620689655
35_1841	5	0.36330935251798563
36-1_1841	5	0.4034090909090909
36-2_1841	5	0.06626506024096386
36-3_1841	5	0.005494505494505495
36-4_1841	5	0.12209302325581395
36-5_1841	5	0.28804347826086957
36-6_1841	5	0.00390625
3788_1820	5	0.015463917525773196
38_1840	5	0.07371794871794872
39-1_1841	5	0.0377906976744186
39-2_1841	5	0.05088495575221239
4_1840	5	0.06696428571428571
41_1841	5	0.003937007874015748
42_1842	5	0.014124293785310734
43_1842	5	0.060714285714285714
44_1842	5	0.047872340425531915
4475_1830	5	0.00641025641025641
4478_1830	5	0.0030303030303030303
4483_1835	5	0.14779874213836477
4489_1835	5	0.00819672131147541
45_1842	5	0.029166666666666667
47_1842	5	0.19318181818181818
48_1842	5	0.0035971223021582736
49_1842	5	0.1357615894039735
5_1840	5	0.001694915254237288
50_1842	5	0.1792452830188679
506-1_1832	5	0.03535353535353535
51_1842	5	0.07727272727272727
52_1842	5	0.008928571428571428
53-1_1842	5	0.01201923076923077
53-2_1842	5	0.0665024630541872
53-3_1842	5	0.006224066390041493
53-4_1842	5	0.058333333333333334
54-1_1842	5	0.0035211267605633804
54-2_1842	5	0.04054054054054054
55_1842	5	0.22348484848484848
56_1842	5	0.06435643564356436
57_1842	5	0.038461538461538464
58_1843	5	0.04017857142857143
5855-1_1825	5	0.02112676056338028
59_1843	5	0.0047169811320754715
6_1840	5	0.11585365853658537
60_1843	5	0.004761904761904762
61_1843	5	0.004
63-1_1843	5	0.15806451612903225
63-2_1843	5	0.20426829268292682
63-3_1843	5	0.05782312925170068
63-4_1843	5	0.08706467661691543
64_1844	5	0.20955882352941177
65_1844	5	0.009202453987730062
66_1844	5	0.24860335195530725
67_1844	5	0.1524390243902439
6782-1_1814	5	0.02027027027027027
6782-2_1814	5	0.006578947368421052
6782-3_1814	5	0.007575757575757576
6783-1_1815	5	0.00684931506849315
6783-2_1815	5	0.006756756756756757
6783-3_1815	5	0.007246376811594203
68_1843	5	0.13257575757575757
6807-1_1828	5	0.02577319587628866
6807-2_1828	5	0.016483516483516484
6807-3_1828	5	0.1043956043956044
6816-1_1814	5	0.0625
6817-1_1816	5	0.006493506493506494
6817-2_1816	5	0.006172839506172839
6817-3_1816	5	0.016666666666666666
6817-4_1816	5	0.019736842105263157
6817-5_1816	5	0.006172839506172839
6818_1817	5	0.005555555555555556
69_1843	5	0.20469798657718122
6953-1_1838	5	0.007042253521126761
7_1840	5	0.09340659340659341
70_1844	5	0.03767123287671233
7028-1_1827	5	0.10135135135135136
71-1_1844	5	0.030201342281879196
71-2_1844	5	0.10211267605633803
71-3_1844	5	0.125
7192_1836	5	0.035326086956521736
72_1844	5	0.06958762886597938
7200-1_1825	5	0.2605633802816901
73_1845	5	0.3780487804878049
74_1845	5	0.05392156862745098
746_1824	5	0.009933774834437087
7482_1825	5	0.015957446808510637
75_1845	5	0.05384615384615385
7562_1829	5	0.08854166666666667
7563_1829	5	0.2746478873239437
7564_1829	5	0.20833333333333334
7573_1829	5	0.13636363636363635
7599-1_1830	5	0.16371681415929204
76_1841	5	0.31
7622_1830	5	0.014285714285714285
7653_1830	5	0.13690476190476192
7655_1830	5	0.10377358490566038
77-1_1845	5	0.13975155279503104
77-2_1845	5	0.14878048780487804
7747-1_1831	5	0.03571428571428571
7774_1832	5	0.004132231404958678
78_1845	5	0.025
7817_1832	5	0.013888888888888888
7819_1832	5	0.03691275167785235
79_1845	5	0.011904761904761904
7915-1_1835	5	0.017857142857142856
8_1840	5	0.046218487394957986
80-1_1845	5	0.0030120481927710845
80-2_1845	5	0.008379888268156424
81_1845	5	0.0621301775147929
82-1_1846	5	0.10583941605839416
82-2_1846	5	0.12091503267973856
83_1846	5	0.030434782608695653
84_1846	5	0.05319148936170213
85_1846	5	0.1375
86_1846	5	0.015625
87_1846	5	0.0125
877-1_1822	5	0.005494505494505495
88_1846	5	0.005434782608695652
886_1825	5	0.1023391812865497
89_1846	5	0.06313131313131314
898_1824	5	0.20909090909090908
9_1840	5	0.03170731707317073
90_1846	5	0.025
91_1847	5	0.006607929515418502
911_1831	5	0.26953125
9161_1831	5	0.11160714285714286
92_1847	5	0.4517543859649123
93_1847	5	0.0514018691588785
939-1_1824	5	0.00684931506849315
939-2_1824	5	0.23717948717948717
939-3_1824	5	0.006493506493506494
94_1847	5	0.08673469387755102
946_1825	5	0.003703703703703704
95_1847	5	0.005494505494505495
96-1_1847	5	0.004273504273504274
96-2_1847	5	0.01366120218579235
97_1847	5	0.011904761904761904
975_1827	5	0.2584745762711864
98_1847	5	0.0125
99_1847	5	0.042682926829268296
1_1840	6	0.0037313432835820895
10_1840	6	0.05844155844155844
100_1847	6	0.005263157894736842
101_1847	6	0.03153153153153153
102-1_1847	6	0.07657657657657657
102-2_1847	6	0.10818713450292397
1027-1_1829	6	0.02142857142857143
103_1848	6	0.002631578947368421
104-1_1848	6	0.10714285714285714
104-2_1848	6	0.11597938144329897
105_1848	6	0.004273504273504274
106_1841	6	0.0016778523489932886
107_1850	6	0.010416666666666666
108_1850	6	0.006756756756756757
109_1843	6	0.026041666666666668
11_1840	6	0.026515151515151516
110_1850	6	0.00974025974025974
111_1846	6	0.17436974789915966
11192_1829	6	0.017241379310344827
112_1850	6	0.004273504273504274
113_1847	6	0.015957446808510637
114_1842	6	0.007246376811594203
115_1843	6	0.10887096774193548
1155_1835	6	0.030612244897959183
1156_1835	6	0.05555555555555555
116_1850	6	0.020161290322580645
1169_1826	6	0.028662420382165606
117_1850	6	0.02142857142857143
118_1843	6	0.03260869565217391
119_1850	6	0.08088235294117647
11906_1830	6	0.43006993006993005
11994-1_1831	6	0.034722222222222224
12_1840	6	0.015
120_1850	6	0.007462686567164179
121_1850	6	0.0024752475247524753
122_1840	6	0.005376344086021506
123_1840	6	0.04487179487179487
12386_1820	6	0.084
124_1840	6	0.0024752475247524753
12447-1_1822	6	0.1388888888888889
12447-2_1822	6	0.14673913043478262
12447-3_1822	6	0.19662921348314608
12499_1824	6	0.004098360655737705
12529_1824	6	0.0032679738562091504
12563-1_1825	6	0.008064516129032258
12563-2_1825	6	0.007246376811594203
12563-3_1825	6	0.007692307692307693
126_1840	6	0.004166666666666667
12692_1827	6	0.012711864406779662
127_1840	6	0.002380952380952381
12723-1_1828	6	0.021739130434782608
12726_1828	6	0.01020408163265306
12738_1828	6	0.04782608695652174
12761-1_1829	6	0.0661764705882353
128_1840	6	0.008571428571428572
12814-1_1830	6	0.018518518518518517
12865-1_1833	6	0.06338028169014084
12865-2_1833	6	0.006097560975609756
12865-3_1833	6	0.006493506493506494
12871_1833	6	0.022277227722772276
12872-1_1833	6	0.05223880597014925
12887-1_1834	6	0.00847457627118644
12891-1_1834	6	0.13372093023255813
12894-1_1834	6	0.016666666666666666
12897-1_1834	6	0.006172839506172839
12897-2_1834	6	0.0056179775280898875
12897-3_1834	6	0.005952380952380952
12898-1_1834	6	0.06626506024096386
12899_1834	6	0.033783783783783786
129_1841	6	0.004464285714285714
12908-1_1835	6	0.02459016393442623
12908-2_1835	6	0.008064516129032258
12908-3_1835	6	0.33098591549295775
13_1840	6	0.06971153846153846
130_1841	6	0.005952380952380952
131_1841	6	0.18695652173913044
132_1841	6	0.0058823529411764705
133_1841	6	0.00625
134_1841	6	0.006329113924050633
135_1841	6	0.09848484848484848
136_1841	6	0.0049504950495049506
137_1841	6	0.005434782608695652
138_1841	6	0.03155339805825243
139_1841	6	0.002008032128514056
14_1840	6	0.006048387096774193
140_1841	6	0.10416666666666667
141_1841	6	0.028688524590163935
142-1_1841	6	0.027777777777777776
142-2_1841	6	0.0033112582781456954
143_1841	6	0.05357142857142857
144_1841	6	0.04054054054054054
145_1842	6	0.04487179487179487
147_1842	6	0.04054054054054054
148_1842	6	0.006578947368421052
149-1_1842	6	0.009615384615384616
149-2_1842	6	0.02464788732394366
149-3_1842	6	0.03594771241830065
149-4_1842	6	0.02264808362369338
15_1840	6	0.10238095238095238
150_1842	6	0.004672897196261682
15038_1829	6	0.08015267175572519
15044_1829	6	0.01282051282051282
15058_1830	6	0.015151515151515152
15087_1835	6	0.005555555555555556
151_1842	6	0.002688172043010753
152_1843	6	0.005681818181818182
153_1844	6	0.0390625
154_1844	6	0.0022935779816513763
156_1845	6	0.007575757575757576
157_1847	6	0.03551912568306011
158_1847	6	0.0032258064516129032
16_1840	6	0.08267716535433071
160_1848	6	0.4331395348837209
162_1849	6	0.00211864406779661
163_1849	6	0.056451612903225805
164_1850	6	0.0017301038062283738
165_1840	6	0.0029069767441860465
166_1840	6	0.15725806451612903
167_1840	6	0.0047169811320754715
16732-1_1824	6	0.00641025641025641
16733_1824	6	0.42783505154639173
168-1_1840	6	0.08680555555555555
168-2_1840	6	0.23798076923076922
169_1840	6	0.012396694214876033
17_1840	6	0.09775641025641026
173_1841	6	0.06111111111111111
174_1842	6	0.0049504950495049506
175_1842	6	0.06793478260869565
17543_1816	6	0.006172839506172839
176_1842	6	0.019083969465648856
177-1_1843	6	0.025735294117647058
177-2_1843	6	0.003289473684210526
177-3_1843	6	0.0030120481927710845
17714_1831	6	0.006756756756756757
17740_1836	6	0.04710144927536232
178_1843	6	0.008333333333333333
17827-1_1808	6	0.3263888888888889
17827-2_1808	6	0.0058823529411764705
17827-3_1808	6	0.006172839506172839
17827-4_1808	6	0.006493506493506494
17827-5_1808	6	0.00625
17828-1_1809	6	0.09285714285714286
17828-2_1809	6	0.016666666666666666
17828-3_1809	6	0.020833333333333332
17829-1_1812	6	0.0125
17829-2_1812	6	0.05555555555555555
17829-3_1812	6	0.007042253521126761
17830-1_1813	6	0.14935064935064934
17830-2_1813	6	0.09210526315789473
17830-3_1813	6	0.007575757575757576
17831-1_1812	6	0.007246376811594203
17831-2_1812	6	0.024193548387096774
17831-3_1812	6	0.006944444444444444
17831-4_1812	6	0.022727272727272728
17831-5_1812	6	0.0078125
17832-1_1813	6	0.1
17832-2_1813	6	0.14534883720930233
17832-3_1813	6	0.16875
17833-1_1814	6	0.006097560975609756
17833-2_1814	6	0.018518518518518517
17833-3_1814	6	0.06470588235294118
17834-1_1814	6	0.046875
17834-2_1814	6	0.006329113924050633
17834-3_1814	6	0.040229885057471264
17835-1_1814	6	0.008333333333333333
17835-2_1814	6	0.04310344827586207
17835-3_1814	6	0.008620689655172414
17835-4_1814	6	0.027777777777777776
17835-5_1814	6	0.09722222222222222
17836-1_1814	6	0.04838709677419355
17836-2_1814	6	0.006172839506172839
17836-3_1814	6	0.006329113924050633
17837-1_1814	6	0.07534246575342465
17837-2_1814	6	0.03205128205128205
17837-3_1814	6	0.2391304347826087
17837-4_1814	6	0.125
17837-5_1814	6	0.2265625
17838-1_1814	6	0.00684931506849315
17838-2_1814	6	0.4391891891891892
17838-3_1814	6	0.034722222222222224
17838-4_1814	6	0.30597014925373134
17838-5_1814	6	0.007246376811594203
17842-1_1818	6	0.0078125
17843_1818	6	0.03763440860215054
17844_1818	6	0.012096774193548387
17845-1_1818	6	0.03804347826086957
17845-2_1818	6	0.005813953488372093
17845-3_1818	6	0.016666666666666666
17846-1_1819	6	0.008064516129032258
17846-2_1819	6	0.008333333333333333
17846-3_1819	6	0.008620689655172414
17847_1816	6	0.3173076923076923
17848_1816	6	0.25
17849_1816	6	0.2757352941176471
17850-1_1822	6	0.42777777777777776
17850-2_1822	6	0.22872340425531915
17850-3_1822	6	0.19186046511627908
17851-1_1828	6	0.0125
17851-2_1828	6	0.007575757575757576
17851-3_1828	6	0.12337662337662338
17853-1_1831	6	0.033783783783783786
17854-1_1831	6	0.007042253521126761
17854-2_1831	6	0.04794520547945205
17854-3_1831	6	0.014285714285714285
17855-1_1831	6	0.006024096385542169
17855-2_1831	6	0.040229885057471264
17855-3_1831	6	0.08024691358024691
17856-1_1831	6	0.016853932584269662
17857-1_1831	6	0.023076923076923078
17858-1_1831	6	0.05
17858-2_1831	6	0.022058823529411766
17858-3_1831	6	0.007042253521126761
17858-4_1831	6	0.006756756756756757
17858-5_1831	6	0.02112676056338028
17859-1_1831	6	0.006578947368421052
17859-2_1831	6	0.005681818181818182
17859-3_1831	6	0.08064516129032258
17859-4_1831	6	0.006024096385542169
17859-5_1831	6	0.016129032258064516
17860-1_1831	6	0.006097560975609756
17860-2_1831	6	0.005494505494505495
17860-3_1831	6	0.0058823529411764705
17861-1_1832	6	0.21875
17861-2_1832	6	0.45
17861-3_1832	6	0.3125
17861-4_1832	6	0.29285714285714287
17861-5_1832	6	0.25595238095238093
17862-1_1832	6	0.006329113924050633
17863-1_1832	6	0.011811023622047244
17864_1832	6	0.6795774647887324
17865-1_1832	6	0.032467532467532464
17866_1833	6	0.09539473684210527
17867-1_1833	6	0.08783783783783784
17867-2_1833	6	0.036231884057971016
17867-3_1833	6	0.007352941176470588
17867-4_1833	6	0.31756756756756754
17867-5_1833	6	0.023076923076923078
18_1840	6	0.19863013698630136
180_1844	6	0.07291666666666667
182-1_1844	6	0.004
182-2_1844	6	0.14227642276422764
182-3_1844	6	0.004166666666666667
182-4_1844	6	0.028925619834710745
182-5_1844	6	0.012195121951219513
182-6_1844	6	0.012295081967213115
182-7_1844	6	0.004
182-8_1844	6	0.046762589928057555
183_1844	6	0.01020408163265306
184_1845	6	0.007142857142857143
189_1846	6	0.20676691729323307
19_1840	6	0.058333333333333334
190_1846	6	0.06724137931034482
191_1846	6	0.0576036866359447
192_1846	6	0.15760869565217392
193_1848	6	0.018518518518518517
195_1848	6	0.04054054054054054
196_1848	6	0.005
197-1_1848	6	0.0037313432835820895
197-2_1848	6	0.026859504132231406
198_1848	6	0.08525345622119816
199_1850	6	0.004032258064516129
2_1840	6	0.04411764705882353
200_1850	6	0.014150943396226415
201_1850	6	0.002824858757062147
202_1850	6	0.004424778761061947
204_1846	6	0.027472527472527472
205-1_1840	6	0.19029850746268656
205-2_1840	6	0.011111111111111112
205-3_1840	6	0.0035714285714285713
205-4_1840	6	0.0030303030303030303
206_1841	6	0.008620689655172414
207-1_1849	6	0.0603448275862069
207-2_1849	6	0.06335616438356165
208_1849	6	0.2389240506329114
209_1849	6	0.06108597285067873
21_1840	6	0.04666666666666667
210_1849	6	0.027777777777777776
211_1846	6	0.0018587360594795538
212_1847	6	0.02734375
214_1827	6	0.09274193548387097
215_1832	6	0.043209876543209874
216_1835	6	0.059895833333333336
217_1821	6	0.05188679245283019
218_1825	6	0.0033112582781456954
219-1_1838	6	0.003289473684210526
219-2_1838	6	0.005319148936170213
220_1831	6	0.2815126050420168
221-1_1838	6	0.07777777777777778
221-2_1838	6	0.11870503597122302
222_1839	6	0.29910714285714285
223_1829	6	0.14534883720930233
224_1831	6	0.018072289156626505
225-1_1838	6	0.011811023622047244
225-2_1838	6	0.014367816091954023
226_1834	6	0.005319148936170213
227_1835	6	0.027881040892193308
228_1838	6	0.01824817518248175
229_1839	6	0.06
23_1840	6	0.013461538461538462
230-1_1827	6	0.17625899280575538
230-2_1827	6	0.011627906976744186
230-3_1827	6	0.0037313432835820895
230-4_1827	6	0.0036231884057971015
230-5_1827	6	0.0034482758620689655
230-6_1827	6	0.039285714285714285
230-7_1827	6	0.0036231884057971015
230-8_1827	6	0.0022222222222222222
231_1838	6	0.005434782608695652
232_1826	6	0.09390862944162437
233_1825	6	0.0102880658436214
235-1_1834	6	0.20333333333333334
235-2_1834	6	0.12790697674418605
236-1_1830	6	0.049132947976878616
236-2_1830	6	0.09394904458598727
237_1835	6	0.001639344262295082
238-1_1833	6	0.09477124183006536
238-2_1833	6	0.15644171779141106
238-3_1833	6	0.022292993630573247
238-4_1833	6	0.17
238-5_1833	6	0.08565737051792828
239_1835	6	0.046875
24-1_1840	6	0.06439393939393939
24-2_1840	6	0.06967213114754098
24-3_1840	6	0.08333333333333333
24-4_1840	6	0.0037593984962406013
24-5_1840	6	0.0036496350364963502
24-6_1840	6	0.021739130434782608
24-7_1840	6	0.1191588785046729
240_1830	6	0.34574468085106386
241_1835	6	0.2636986301369863
242_1830	6	0.03431372549019608
243-1_1831	6	0.002777777777777778
243-2_1831	6	0.06554878048780488
244-1_1828	6	0.004
244-2_1828	6	0.009316770186335404
245_1834	6	0.00196078431372549
246_1836	6	0.010869565217391304
247_1829	6	0.007575757575757576
248-1_1833	6	0.004347826086956522
248-2_1833	6	0.0035971223021582736
248-3_1833	6	0.0036496350364963502
248-4_1833	6	0.018796992481203006
248-5_1833	6	0.002688172043010753
249_1828	6	0.005813953488372093
25_1841	6	0.006944444444444444
250_1832	6	0.0391304347826087
251_1839	6	0.013020833333333334
252_1834	6	0.06854838709677419
253_1839	6	0.0036231884057971015
254_1835	6	0.0325
255_1835	6	0.004273504273504274
256_1835	6	0.028089887640449437
257_1838	6	0.012195121951219513
258_1838	6	0.005639097744360902
259_1834	6	0.005319148936170213
26_1841	6	0.029411764705882353
260_1835	6	0.005376344086021506
261_1832	6	0.04411764705882353
262_1833	6	0.07435897435897436
263_1836	6	0.16137566137566137
264_1835	6	0.0033783783783783786
265_1834	6	0.00510204081632653
266-1_1834	6	0.03691275167785235
266-2_1834	6	0.008152173913043478
267_1830	6	0.003937007874015748
269_1827	6	0.34
270_1829	6	0.0038461538461538464
271-1_1833	6	0.003424657534246575
271-2_1833	6	0.12239583333333333
272_1839	6	0.005747126436781609
273-1_1838	6	0.011904761904761904
273-2_1838	6	0.039568345323741004
273-3_1838	6	0.01171875
273-4_1838	6	0.03794642857142857
274_1837	6	0.007911392405063292
275_1839	6	0.002183406113537118
276-1_1825	6	0.12152777777777778
276-2_1825	6	0.09057971014492754
276-3_1825	6	0.15106382978723404
278_1827	6	0.0389344262295082
279_1827	6	0.4866412213740458
28_1841	6	0.04411764705882353
280_1839	6	0.05588235294117647
281-1_1828	6	0.17553191489361702
281-2_1828	6	0.004
282-1_1828	6	0.014563106796116505
282-2_1828	6	0.030434782608695653
282-3_1828	6	0.0043859649122807015
282-4_1828	6	0.0049504950495049506
282-5_1828	6	0.0028735632183908046
29_1841	6	0.003676470588235294
3_1840	6	0.011450381679389313
30_1841	6	0.02112676056338028
31-1_1841	6	0.00819672131147541
31-2_1841	6	0.00946969696969697
32_1841	6	0.004273504273504274
33_1841	6	0.006944444444444444
34_1841	6	0.07718120805369127
3463_1824	6	0.20344827586206896
35_1841	6	0.03237410071942446
36-1_1841	6	0.017045454545454544
36-2_1841	6	0.12650602409638553
36-3_1841	6	0.005494505494505495
36-4_1841	6	0.005813953488372093
36-5_1841	6	0.005434782608695652
36-6_1841	6	0.01171875
3788_1820	6	0.04639175257731959
38_1840	6	0.041666666666666664
39-1_1841	6	0.11337209302325581
39-2_1841	6	0.10398230088495575
4_1840	6	0.004464285714285714
41_1841	6	0.027559055118110236
42_1842	6	0.2288135593220339
43_1842	6	0.025
44_1842	6	0.015957446808510637
4475_1830	6	0.22435897435897437
